"CITING","CITED"
3878743,3425251
3878743,3481233
3878743,3646840
3878743,3714854
3878743,3750501
3878744,3572200
3878744,3709075
3878744,3752023
3878745,2297596
3878745,2337132
3878745,2383313
3878745,2811126
3878745,3179764
3878746,3178975
3878746,3602078
3878746,3640167
3878746,3739669
3878747,3576200
3878747,3792524
3878748,1893895
3878748,2001723
3878748,2748192
3878748,3009991
3878748,3435122
3878748,3549775
3878748,3571480
3878748,3612741
3878748,3622681
3878748,3730046
3878748,3748367
3878749,1956350
3878749,3410948
3878749,3505461
3878749,3509454
3878749,3534144
3878749,3590131
3878749,3601518
3878749,3636231
3878749,3702370
3878749,3743756
3878750,3515792
3878750,3604299
3878750,3610799
3878750,3610801
3878750,3639913
3878750,3683096
3878750,3696201
3878750,3697661
3878750,3743755
3878750,3755608
3878750,3763364
3878750,3781452
3878750,3789719
3878750,3829597
3878751,2484881
3878751,2784632
3878751,2897710
3878751,3098889
3878751,3140337
3878751,3197543
3878751,3250844
3878751,3378625
3878751,3476864
3878751,3539701
3878751,3546355
3878751,3567838
3878752,1971
3878752,364496
3878752,853595
3878752,884597
3878752,912860
3878752,1365340
3878752,1892416
3878752,3487429
3878753,264856
3878753,2185734
3878753,2808754
3878753,3512444
3878754,2901699
3878754,3470785
3878754,3472116
3878754,3509454
3878754,3541915
3878754,3631756
3878754,3722352
3878754,3722353
3878754,3766818
3878754,3774494
3878754,3782237
3878754,3795169
3878754,3817144
3878755,1817584
3878755,1881836
3878755,2224023
3878755,2998743
3878755,3170361
3878755,3213745
3878755,3532024
3878756,1768721
3878756,2089578
3878756,2097169
3878756,2166614
3878756,2230535
3878756,2373983
3878756,2601803
3878756,3333499
3878757,1589307
3878757,2261537
3878758,414519
3878758,1155664
3878758,1586725
3878758,2138159
3878758,2162171
3878758,2177861
3878758,2537776
3878758,3042068
3878758,3054145
3878758,3299767
3878759,1676482
3878759,3180126
3878759,3180202
3878759,3246556
3878759,3398625
3878759,3527136
3878759,3633455
3878760,2385886
3878760,2405897
3878760,3073205
3878760,3421562
3878760,3443474
3878760,3459447
3878760,3643544
3878760,3657956
3878761,2945997
3878761,3437007
3878761,3601005
3878762,460168
3878762,2197884
3878762,2507982
3878762,2948168
3878762,3179013
3878762,3618464
3878762,3762274
3878762,3827191
3878763,3092083
3878763,3252380
3878763,3385389
3878763,3566749
3878764,2597419
3878764,2947285
3878764,3272062
3878764,3338139
3878764,3426650
3878765,2188834
3878765,2909195
3878765,3038498
3878765,3092137
3878765,3487750
3878765,3555969
3878766,1690069
3878766,2120248
3878766,3033216
3878766,3145573
3878766,3633596
3878767,2461235
3878767,2815718
3878767,3274946
3878767,3799034
3878768,3135094
3878768,3438289
3878768,3456874
3878769,2527727
3878769,2966888
3878769,3034483
3878769,3168854
3878769,3741517
3878770,100113
3878770,1333617
3878770,1364059
3878770,1579782
3878770,1621913
3878770,1867681
3878770,1969507
3878770,3045892
3878770,3295748
3878770,3618475
3878770,3655301
3878771,2099257
3878771,2273470
3878771,3142231
3878771,3539360
3878772,3260190
3878772,3470812
3878772,3502017
3878772,3793935
3878773,2176543
3878773,2259576
3878773,2543498
3878773,2940384
3878773,2988234
3878773,3273490
3878773,3368479
3878774,208723
3878774,1065754
3878774,2796089
3878774,3029924
3878774,3171447
3878774,3288177
3878774,3357380
3878774,3695175
3878775,1914127
3878775,2654311
3878775,2842046
3878775,2895706
3878775,2941799
3878775,3101941
3878775,3142428
3878775,3172358
3878775,3180608
3878775,3199447
3878775,3308750
3878775,3355166
3878775,3478680
3878775,3530792
3878776,1258944
3878776,2035957
3878776,2329493
3878776,2700932
3878776,3418924
3878776,3599566
3878776,3737142
3878776,3756146
3878776,3765326
3878776,3771448
3878776,3807025
3878777,3241756
3878777,3450042
3878777,3621777
3878777,3637987
3878777,3693871
3878778,3049990
3878778,3279362
3878778,3351006
3878778,3355659
3878778,3416442
3878778,3459106
3878778,3707122
3878779,441257
3878779,3169474
3878779,3442365
3878779,3589494
3878779,3640369
3878779,3664259
3878779,3717234
3878780,2579181
3878780,3593663
3878780,3795188
3878781,3203345
3878781,3381790
3878781,3735700
3878782,2469526
3878782,2586905
3878782,2625763
3878782,2777385
3878782,2894481
3878782,2974587
3878782,3063369
3878782,3077256
3878782,3120177
3878782,3163106
3878782,3405637
3878782,3424292
3878782,3537393
3878783,741520
3878783,1244524
3878783,3330207
3878783,3730594
3878783,3759178
3878784,1966121
3878784,2123997
3878784,2737887
3878784,2768579
3878784,3119331
3878784,3311052
3878784,3583318
3878785,3175491
3878785,3212439
3878785,3349706
3878785,3570402
3878785,3614928
3878785,3713384
3878786,3188914
3878786,3739724
3878787,2704514
3878787,2704515
3878787,2839435
3878787,3104186
3878787,3643873
3878787,3666185
3878788,3274936
3878788,3580172
3878789,3762330
3878790,3324779
3878790,3377125
3878790,3502943
3878790,3517255
3878790,3548749
3878791,3129561
3878791,3324795
3878791,3493142
3878792,331450
3878792,651561
3878792,709590
3878792,797850
3878792,1094037
3878792,1160506
3878792,1201080
3878792,1262168
3878792,3404637
3878793,3094944
3878793,3103895
3878793,3174439
3878793,3262397
3878793,3338178
3878794,734977
3878794,761550
3878794,776149
3878794,1014768
3878794,1099878
3878794,1882186
3878794,2602402
3878794,2863402
3878794,3169491
3878795,628304
3878795,734493
3878795,1696693
3878795,2901141
3878796,1420099
3878796,3469542
3878796,3654877
3878797,161502
3878797,600691
3878797,1063642
3878797,1885685
3878797,2468962
3878797,2695656
3878797,2714540
3878797,3276401
3878797,3554140
3878798,2274780
3878798,3626875
3878798,3771471
3878799,3029879
3878799,3128833
3878799,3194193
3878799,3235012
3878799,3316865
3878799,3347188
3878799,3490541
3878799,3538987
3878800,3121413
3878800,3192887
3878800,3402686
3878800,3595184
3878800,3635177
3878800,3780678
3878801,3116705
3878801,3382825
3878801,3769924
3878801,3793968
3878802,2544266
3878802,3214803
3878802,3273601
3878802,3653116
3878802,3732616
3878803,2323063
3878803,2717849
3878803,2819476
3878803,3802367
3878804,588393
3878804,1722843
3878804,3670681
3878804,3678873
3878805,3516375
3878805,3537066
3878805,3633157
3878806,1550354
3878806,2684653
3878806,3446173
3878806,3557742
3878806,3593531
3878807,2281459
3878808,2347718
3878808,2704052
3878808,2776645
3878808,3224404
3878809,2936774
3878809,3013518
3878809,3553505
3878809,3575524
3878810,1828892
3878810,1861532
3878810,2193747
3878810,2494476
3878810,3044435
3878810,3064617
3878810,3169739
3878810,3722841
3878811,1966093
3878812,2215668
3878812,3196888
3878812,3724415
3878813,357515
3878813,1055404
3878813,2596154
3878813,2686638
3878813,2763563
3878813,2878778
3878813,3001390
3878813,3405006
3878814,3277867
3878814,3653356
3878815,2170314
3878815,2470958
3878815,2821164
3878815,3563475
3878815,3717752
3878815,3760933
3878816,3162104
3878816,3411482
3878816,3540409
3878816,3611992
3878816,3664298
3878816,3749059
3878816,3753706
3878816,3758204
3878817,2987955
3878817,3096198
3878817,3133484
3878817,3343956
3878817,3472676
3878817,3696782
3878817,3753706
3878817,3776630
3878817,3795351
3878818,1933837
3878818,2239383
3878818,2937390
3878818,3037451
3878818,3175923
3878818,3626833
3878818,3634077
3878818,3649992
3878818,3716018
3878818,3769896
3878818,3796183
3878818,3811821
3878819,3115116
3878819,3556053
3878819,3690300
3878819,3773016
3878820,3546878
3878821,652724
3878821,750336
3878821,1046863
3878821,1645795
3878821,2130037
3878821,2454138
3878821,2504945
3878821,3241745
3878822,2197282
3878822,2397511
3878822,2678641
3878822,2934052
3878822,3269375
3878822,3273546
3878823,3739797
3878823,3774583
3878823,3800765
3878824,3264519
3878824,3484677
3878825,1988018
3878825,2920613
3878825,2921571
3878826,2065419
3878826,3439658
3878826,3633553
3878827,1198300
3878827,1211738
3878827,2935980
3878827,3018769
3878827,3399660
3878827,3794011
3878828,3128753
3878828,3421491
3878828,3722495
3878829,3386432
3878829,3638635
3878829,3688758
3878830,3259124
3878830,3278408
3878830,3334039
3878830,3380905
3878830,3400054
3878830,3406109
3878830,3533403
3878830,3682159
3878830,3791376
3878832,2073457
3878832,3318303
3878832,3339063
3878832,3648688
3878832,3762397
3878833,3051165
3878833,3400709
3878833,3543050
3878833,3606882
3878833,3658055
3878833,3714939
3878834,2379573
3878834,2660164
3878834,2699465
3878834,2821188
3878834,3146777
3878834,3308811
3878834,3349763
3878834,3480005
3878834,3504663
3878834,3623478
3878834,3712297
3878835,2009825
3878835,2129391
3878835,3515137
3878835,3537451
3878835,3550591
3878835,3561445
3878835,3572334
3878836,411160
3878836,1727495
3878836,2797684
3878836,3146775
3878837,86604
3878837,1004300
3878837,1710051
3878837,1899208
3878837,2384427
3878837,2574601
3878837,2629374
3878837,2662238
3878837,3019784
3878837,3297024
3878838,1497840
3878838,3416815
3878838,3623481
3878839,2249579
3878839,2832336
3878839,2833275
3878839,3053249
3878839,3403673
3878839,3478737
3878840,1869460
3878840,3477713
3878840,3769969
3878841,170655
3878841,492903
3878841,970781
3878841,1595739
3878841,2687129
3878841,2859746
3878841,3029810
3878842,1479535
3878842,2024325
3878842,2079567
3878842,2282653
3878842,2511659
3878842,3085768
3878842,3417748
3878842,3419002
3878842,3661150
3878842,3683900
3878842,3765411
3878843,2725322
3878843,3260260
3878843,3349765
3878843,3811438
3878844,2758595
3878844,3046982
3878844,3098479
3878844,3204256
3878844,3535718
3878845,863291
3878845,1046935
3878845,2625134
3878846,1574579
3878846,1840788
3878846,2607344
3878846,2707954
3878846,2728341
3878846,2778359
3878846,2826195
3878846,2895474
3878846,3110309
3878846,3115137
3878846,3366103
3878846,3410267
3878846,3433216
3878846,3494201
3878846,3545427
3878846,3583399
3878847,3283757
3878847,3439679
3878847,3557790
3878847,3618606
3878847,3734096
3878847,3762412
3878848,2413142
3878848,2897820
3878848,3500829
3878848,3511242
3878849,2669231
3878849,3086529
3878849,3726279
3878849,3726280
3878849,3765421
3878850,1996002
3878850,2739599
3878850,2809904
3878850,3003895
3878850,3385303
3878850,3461879
3878850,3529602
3878850,3545448
3878851,2930720
3878851,3003895
3878851,3424170
3878851,3542035
3878851,3565687
3878851,3586537
3878851,3627636
3878852,437207
3878852,1000736
3878852,1550545
3878852,3495696
3878852,3623598
3878852,3712455
3878853,2815760
3878853,3340879
3878854,3313306
3878855,629703
3878855,1654807
3878855,2112518
3878855,3148686
3878855,3424174
3878856,1664637
3878856,1681839
3878856,1762847
3878856,2360156
3878856,2558818
3878856,2703580
3878856,3094997
3878856,3306309
3878856,3731696
3878857,2078568
3878857,2120784
3878857,2714080
3878857,3001534
3878857,3052574
3878857,3255969
3878857,3696825
3878858,1712498
3878858,2615461
3878858,2718899
3878859,2031478
3878859,2454160
3878859,2930404
3878859,2948298
3878859,3026896
3878859,3123091
3878860,3143298
3878860,3230969
3878860,3237867
3878860,3618859
3878860,3726366
3878861,797739
3878861,1959644
3878861,3238890
3878862,817911
3878862,1407810
3878862,2669247
3878862,3002374
3878862,3055384
3878862,3191621
3878862,3315250
3878862,3447555
3878862,3455318
3878862,3472276
3878862,3473563
3878863,607491
3878863,1950989
3878863,2283296
3878863,2477835
3878863,2529254
3878863,2601377
3878864,3145734
3878864,3465519
3878864,3526247
3878864,3631890
3878864,3693506
3878864,3718159
3878864,3777773
3878865,2650609
3878865,3232316
3878866,2227351
3878866,2587983
3878866,2990839
3878866,3054416
3878866,3190608
3878866,3225346
3878867,2583231
3878867,3625242
3878867,3739460
3878868,2209325
3878868,2337038
3878868,2406234
3878868,3241868
3878868,3488949
3878869,1165564
3878869,3078878
3878869,3250469
3878869,3529632
3878869,3630229
3878870,2219637
3878870,3060111
3878870,3545492
3878870,3572391
3878870,3665965
3878871,3312535
3878871,3496620
3878872,2597136
3878872,3072154
3878872,3125127
3878872,3308854
3878872,3364403
3878872,3417791
3878872,3706328
3878872,3753452
3878872,3828827
3878873,2347431
3878873,3546846
3878873,3673036
3878874,1817550
3878874,2070616
3878874,2454477
3878874,2642216
3878874,3185187
3878874,3298156
3878874,3508373
3878874,3580302
3878875,2764191
3878877,3455364
3878877,3463219
3878877,3500896
3878877,3789905
3878878,497810
3878878,918872
3878878,1868463
3878878,2812810
3878879,472832
3878879,1088139
3878879,2839135
3878879,3050743
3878880,2074007
3878880,3083424
3878880,3244852
3878880,3401736
3878880,3433284
3878880,3689986
3878880,3797101
3878881,3181207
3878881,3229336
3878881,3508598
3878881,3556196
3878881,3589431
3878881,3630268
3878881,3760866
3878882,2375107
3878882,2380238
3878882,2385206
3878882,2445670
3878882,3396778
3878883,3167830
3878883,3310849
3878883,3621987
3878883,3682362
3878884,2769497
3878884,3020954
3878884,3285335
3878884,3313348
3878884,3391739
3878884,3402769
3878884,3427652
3878884,3470943
3878884,3593791
3878884,3679264
3878885,2923640
3878885,3167927
3878885,3186476
3878885,3211657
3878885,3305007
3878885,3534555
3878885,3547185
3878886,3186477
3878886,3360954
3878887,3618569
3878888,240267
3878888,1809654
3878888,1956617
3878889,3191695
3878889,3199613
3878889,3306365
3878889,3647007
3878889,3713490
3878890,2916916
3878890,3014529
3878890,3170513
3878890,3249157
3878890,3254714
3878890,3373809
3878890,3381940
3878891,3109487
3878891,3113617
3878891,3120870
3878891,3253652
3878891,3332485
3878891,3354953
3878891,3477509
3878892,2708481
3878892,2725106
3878892,2842204
3878892,3003554
3878892,3082822
3878892,3157231
3878892,3241614
3878892,3249157
3878892,3369601
3878892,3371711
3878892,3729053
3878893,2815815
3878893,3170516
3878893,3297089
3878893,3335796
3878893,3428122
3878893,3548942
3878893,3621915
3878893,3625287
3878893,3646999
3878893,3696867
3878893,3709298
3878893,3750768
3878893,3760880
3878894,2197800
3878894,2688035
3878894,2999812
3878894,3057896
3878894,3111984
3878894,3302711
3878894,3302713
3878894,3392782
3878894,3436347
3878894,3804171
3878895,3153450
3878895,3382924
3878895,3448800
3878895,3465825
3878895,3467193
3878895,3491049
3878895,3511314
3878895,3611733
3878895,3613790
3878896,1495114
3878896,2287873
3878896,2473349
3878896,2923360
3878896,3375875
3878897,1119799
3878897,3040815
3878897,3482637
3878898,2708976
3878898,2829720
3878898,3568774
3878898,3776313
3878898,3791450
3878899,321919
3878899,357841
3878899,396441
3878899,1124534
3878899,1853079
3878899,2302944
3878899,3204703
3878899,3414063
3878900,243261
3878900,1796166
3878900,2635888
3878900,2681519
3878900,2786283
3878900,2880528
3878900,3043034
3878900,3091476
3878900,3237324
3878900,3490541
3878900,3755930
3878901,1247017
3878901,1830761
3878901,2059205
3878901,2266590
3878901,2970656
3878901,3014541
3878901,3190366
3878901,3327787
3878902,964875
3878902,974267
3878902,1319975
3878902,1829609
3878902,3568780
3878903,2565794
3878903,3118509
3878903,3326008
3878903,3667556
3878903,3713500
3878903,3720272
3878904,1655644
3878904,2330157
3878904,2544993
3878904,3095051
3878904,3136376
3878904,3409094
3878905,395034
3878905,994668
3878905,2205238
3878905,2575239
3878905,2888247
3878905,2902260
3878905,3052310
3878905,3089552
3878905,3330601
3878905,3672455
3878906,1022472
3878906,1552755
3878906,1586415
3878906,2795395
3878906,3180438
3878906,3515230
3878907,2848019
3878908,3194058
3878908,3283838
3878908,3443652
3878908,3650340
3878908,3734216
3878908,3800895
3878909,1275911
3878909,1563521
3878909,3263759
3878909,3299975
3878909,3434555
3878910,1288068
3878910,2779426
3878910,3056460
3878910,3431994
3878911,3154164
3878911,3342282
3878911,3521720
3878911,3645406
3878911,3770076
3878911,3825087
3878912,1173594
3878912,2027898
3878912,2901051
3878912,3085643
3878912,3157428
3878912,3266816
3878912,3645350
3878913,554138
3878913,2383004
3878913,2397183
3878913,2675761
3878913,2941613
3878913,3275198
3878913,3374849
3878913,3444946
3878913,3476201
3878913,3513326
3878913,3530356
3878913,3556239
3878913,3716767
3878914,2396506
3878914,2863695
3878914,2933344
3878914,2947376
3878914,3697120
3878915,2773993
3878915,3581839
3878915,3610943
3878915,3634880
3878915,3710316
3878915,3718202
3878915,3722614
3878915,3755776
3878915,3766522
3878916,2168837
3878916,2787343
3878916,2989140
3878916,3101130
3878916,3141521
3878916,3563341
3878916,3650081
3878917,570661
3878917,1496201
3878917,3568798
3878918,934546
3878918,1016177
3878918,1246709
3878918,2115395
3878918,3057431
3878919,1709301
3878919,2458402
3878919,2998245
3878919,3344556
3878919,3406484
3878919,3439454
3878921,2612968
3878921,3243016
3878921,3292739
3878921,3373845
3878921,3392809
3878921,3638763
3878921,3765511
3878922,2775320
3878922,3171515
3878922,3322240
3878922,3500971
3878923,3244260
3878923,3550732
3878923,3732952
3878924,3194358
3878924,3482662
3878924,3744596
3878925,1019872
3878925,2096485
3878925,2170244
3878926,486687
3878926,1382133
3878926,1404984
3878926,3557919
3878926,3702648
3878927,1067805
3878927,1737117
3878927,1789847
3878927,1791166
3878927,3363735
3878927,3621961
3878927,3710917
3878928,76492
3878928,626528
3878928,1365469
3878928,1647180
3878929,3272301
